time,indices,devices,datum,types,methods,units
"2024-07-14 20:43:46",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 20:43:46",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 20:43:46",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 20:43:46",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 20:43:46",power.node_watts,node.spdr01,136,,,
"2024-07-14 20:43:46",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 20:43:46",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 20:43:46",power.mem_watts,node.spdr01,7,,,
"2024-07-14 20:43:46",system.process_count,node.spdr01,675,,,
"2024-07-14 20:54:02",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 20:54:02",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 20:54:02",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 20:54:02",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 20:54:02",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 20:54:02",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 20:54:02",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 20:54:02",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 20:54:02",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 20:54:02",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 20:54:02",power.node_watts,node.spdr01,136,,,
"2024-07-14 20:54:02",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 20:54:02",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 20:54:02",power.mem_watts,node.spdr01,7,,,
"2024-07-14 20:54:02",system.process_count,node.spdr01,675,,,
"2024-07-14 21:04:10",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:04:10",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:04:10",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:04:10",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:04:10",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:04:10",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:04:10",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:04:10",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:04:10",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:04:10",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:04:10",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:04:10",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:04:10",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:04:10",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:04:10",system.process_count,node.spdr01,675,,,
"2024-07-14 21:14:23",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:14:23",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:14:23",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:14:23",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:14:23",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:14:23",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:14:23",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:14:23",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:14:23",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:14:23",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:14:23",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:14:23",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:14:23",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:14:23",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:14:23",system.process_count,node.spdr01,675,,,
"2024-07-14 21:24:41",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:24:41",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:24:41",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:24:41",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:24:41",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:24:41",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:24:41",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:24:41",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:24:41",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:24:41",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:24:41",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:24:41",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:24:41",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:24:41",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:24:41",system.process_count,node.spdr01,675,,,
"2024-07-14 21:34:16",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:34:16",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:34:16",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:34:16",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:34:16",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:34:16",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:34:16",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:34:16",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:34:16",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:34:16",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:34:16",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:34:16",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:34:16",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:34:16",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:34:16",system.process_count,node.spdr01,675,,,
"2024-07-14 21:44:22",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:44:22",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:44:22",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:44:22",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:44:22",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:44:22",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:44:22",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:44:22",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:44:22",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:44:22",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:44:22",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:44:22",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:44:22",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:44:22",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:44:22",system.process_count,node.spdr01,675,,,
"2024-07-14 21:53:56",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 21:53:56",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 21:53:56",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 21:53:56",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 21:53:56",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 21:53:56",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 21:53:56",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 21:53:56",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 21:53:56",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 21:53:56",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 21:53:56",power.node_watts,node.spdr01,136,,,
"2024-07-14 21:53:56",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 21:53:56",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 21:53:56",power.mem_watts,node.spdr01,7,,,
"2024-07-14 21:53:56",system.process_count,node.spdr01,675,,,
"2024-07-14 22:04:05",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:04:05",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:04:05",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:04:05",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:04:05",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:04:05",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:04:05",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:04:05",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:04:05",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:04:05",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:04:05",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:04:05",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:04:05",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:04:05",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:04:05",system.process_count,node.spdr01,675,,,
"2024-07-14 22:14:30",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:14:30",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:14:30",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:14:30",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:14:30",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:14:30",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:14:30",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:14:30",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:14:30",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:14:30",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:14:30",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:14:30",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:14:30",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:14:30",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:14:30",system.process_count,node.spdr01,675,,,
"2024-07-14 22:24:44",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:24:44",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:24:44",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:24:44",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:24:44",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:24:44",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:24:44",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:24:44",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:24:44",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:24:44",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:24:44",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:24:44",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:24:44",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:24:44",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:24:44",system.process_count,node.spdr01,675,,,
"2024-07-14 22:34:49",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:34:49",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:34:49",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:34:49",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:34:49",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:34:49",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:34:49",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:34:49",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:34:49",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:34:49",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:34:49",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:34:49",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:34:49",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:34:49",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:34:49",system.process_count,node.spdr01,675,,,
"2024-07-14 22:44:28",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:44:28",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:44:28",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:44:28",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:44:28",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:44:28",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:44:28",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:44:28",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:44:28",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:44:28",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:44:28",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:44:28",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:44:28",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:44:28",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:44:28",system.process_count,node.spdr01,675,,,
"2024-07-14 22:54:41",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 22:54:41",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 22:54:41",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 22:54:41",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 22:54:41",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 22:54:41",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 22:54:41",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 22:54:41",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 22:54:41",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 22:54:41",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 22:54:41",power.node_watts,node.spdr01,136,,,
"2024-07-14 22:54:41",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 22:54:41",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 22:54:41",power.mem_watts,node.spdr01,7,,,
"2024-07-14 22:54:41",system.process_count,node.spdr01,675,,,
"2024-07-14 23:04:19",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:04:19",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:04:19",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:04:19",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:04:19",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:04:19",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:04:19",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:04:19",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:04:19",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:04:19",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:04:19",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:04:19",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:04:19",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:04:19",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:04:19",system.process_count,node.spdr01,675,,,
"2024-07-14 23:14:13",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:14:13",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:14:13",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:14:13",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:14:13",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:14:13",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:14:13",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:14:13",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:14:13",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:14:13",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:14:13",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:14:13",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:14:13",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:14:13",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:14:13",system.process_count,node.spdr01,675,,,
"2024-07-14 23:24:28",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:24:28",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:24:28",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:24:28",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:24:28",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:24:28",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:24:28",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:24:28",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:24:28",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:24:28",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:24:28",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:24:28",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:24:28",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:24:28",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:24:28",system.process_count,node.spdr01,675,,,
"2024-07-14 23:34:22",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:34:22",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:34:22",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:34:22",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:34:22",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:34:22",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:34:22",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:34:22",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:34:22",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:34:22",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:34:22",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:34:22",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:34:22",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:34:22",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:34:22",system.process_count,node.spdr01,675,,,
"2024-07-14 23:44:24",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:44:24",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:44:24",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:44:24",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:44:24",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:44:24",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:44:24",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:44:24",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:44:24",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:44:24",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:44:24",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:44:24",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:44:24",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:44:24",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:44:24",system.process_count,node.spdr01,675,,,
"2024-07-14 23:54:03",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-14 23:54:03",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-14 23:54:03",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-14 23:54:03",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-14 23:54:03",cpu.load_1,node.spdr01,14.0,,,
"2024-07-14 23:54:03",cpu.load_5,node.spdr01,39.61,,,
"2024-07-14 23:54:03",cpu.load_15,node.spdr01,47.04,,,
"2024-07-14 23:54:03",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-14 23:54:03",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-14 23:54:03",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-14 23:54:03",power.node_watts,node.spdr01,136,,,
"2024-07-14 23:54:03",power.chassis_watts,node.spdr01,135,,,
"2024-07-14 23:54:03",power.cpu_watts,node.spdr01,50,,,
"2024-07-14 23:54:03",power.mem_watts,node.spdr01,7,,,
"2024-07-14 23:54:03",system.process_count,node.spdr01,675,,,
"2024-07-15 00:03:52",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:03:52",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:03:52",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:03:52",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:03:52",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:03:52",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:03:52",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:03:52",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:03:52",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:03:52",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:03:52",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:03:52",power.chassis_watts,node.spdr01,135,,,
"2024-07-15 00:03:52",power.cpu_watts,node.spdr01,50,,,
"2024-07-15 00:03:52",power.mem_watts,node.spdr01,7,,,
"2024-07-15 00:03:52",system.process_count,node.spdr01,675,,,
"2024-07-15 00:14:20",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:14:20",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:14:20",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:14:20",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:14:20",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:14:20",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:14:20",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:14:20",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:14:20",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:14:20",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:14:20",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:14:20",power.chassis_watts,node.spdr01,135,,,
"2024-07-15 00:14:20",power.cpu_watts,node.spdr01,50,,,
"2024-07-15 00:14:20",power.mem_watts,node.spdr01,7,,,
"2024-07-15 00:14:20",system.process_count,node.spdr01,675,,,
"2024-07-15 00:24:00",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:24:00",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:24:00",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:24:00",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:24:00",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:24:00",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:24:00",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:24:00",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:24:00",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:24:00",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:24:00",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:24:00",power.chassis_watts,node.spdr01,135,,,
"2024-07-15 00:24:00",power.cpu_watts,node.spdr01,50,,,
"2024-07-15 00:24:00",power.mem_watts,node.spdr01,7,,,
"2024-07-15 00:24:00",system.process_count,node.spdr01,675,,,
"2024-07-15 00:33:49",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:33:49",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:33:49",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:33:49",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:33:49",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:33:49",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:33:49",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:33:49",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:33:49",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:33:49",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:33:49",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:33:49",power.chassis_watts,node.spdr01,135,,,
"2024-07-15 00:33:49",power.cpu_watts,node.spdr01,50,,,
"2024-07-15 00:33:49",power.mem_watts,node.spdr01,7,,,
"2024-07-15 00:33:49",system.process_count,node.spdr01,675,,,
"2024-07-15 00:43:45",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:43:45",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:43:45",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:43:45",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:43:45",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:43:45",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:43:45",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:43:45",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:43:45",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:43:45",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:43:45",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:43:45",power.chassis_watts,node.spdr01,135,,,
"2024-07-15 00:43:45",power.cpu_watts,node.spdr01,50,,,
"2024-07-15 00:43:45",power.mem_watts,node.spdr01,7,,,
"2024-07-15 00:43:45",system.process_count,node.spdr01,675,,,
"2024-07-15 00:53:40",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-15 00:53:40",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-15 00:53:40",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-15 00:53:40",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-15 00:53:40",cpu.load_1,node.spdr01,14.0,,,
"2024-07-15 00:53:40",cpu.load_5,node.spdr01,39.61,,,
"2024-07-15 00:53:40",cpu.load_15,node.spdr01,47.04,,,
"2024-07-15 00:53:40",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-15 00:53:40",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-15 00:53:40",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-15 00:53:40",power.node_watts,node.spdr01,136,,,
"2024-07-15 00:53:40",power.chassis_watts,node.spdr01,135,,,
